Record_ID;Date;Cocoa_Roasting_Level;Sugar_Granularity;Milk_Solid_Percentage;Nuts_Inclusion_Rate;Texture_Smoothness;Sweetness_Level;Cocoa_Source_Check;Flavor_Infusion;Shelf_Life_Test;Seal_Integrity;Barcode_Scan_Success;Box_Dimensions;Label_Readability;Nutritional_Info_Accuracy;Chocolate_Glossiness;Status
WX1596;07.08.2023;1,107458817;0,07;0,517530005;0,138288852;1783,830267;55811,41457;0,974253137;1,2085906;157,0026535;0,76402705;0,966998145;5,181096215;76,8609932;351,6203412;0,839944586;Okay
WX1597;07.08.2023;2,826718442;0,06;0,463219853;0,419577425;1805,957365;55171,06973;1,161155928;1,48197505;159,2908535;0,874863222;0,992509461;5,039217214;79,23782046;1643,008789;0,854713366;Okay
WX1598;04.08.2023;1,323712618;0,05;0,624732109;0,199165159;1764,112736;55144,50309;0,849062511;1,673873677;174,1646146;0,876724464;0,956049541;5,104488458;81,0470441;843,2677094;0,88759376;Okay
WX1599;04.08.2023;0,536657711;0,07;0,439576371;0,729005852;1874,440567;55101,39388;1,108552722;1,574188297;171,8577418;0,829260988;0,9767079;5,03065123;78,7516766;-256,4842058;0,913560705;Okay
WX1600;05.08.2023;4,235069852;0,05;0,638745823;0,214373257;1621,027741;55544,10468;0,777934868;1,092422967;153,7061994;0,901800724;0,978322364;5,081219662;80,69220871;630,8684206;0,874786844;Okay
WX1601;05.08.2023;2,021960381;0,06;0,639403207;0,75512428;1723,569433;55123,25507;0,709076253;1,285561036;177,3157061;0,711453829;0,991009602;5,040478561;81,42638723;1552,343972;0,858644219;Okay
WX1602;06.08.2023;1,244227011;0,06;0,545111209;0,186090849;1680,728238;55041,7536;0,710933781;1,938165384;157,0214871;0,940739635;0,989352849;5,045741006;77,77140412;680,8234829;0,870002095;Okay
WX1603;06.08.2023;0,43327353;0,06;0,468716338;0,484492383;1795,734106;55332,45604;0,99561381;1,62764264;173,0404798;0,776863708;0,991274833;5,093991159;79,72981702;-680,0074928;0,824327968;Okay
WX1604;01.08.2023;0,584588533;0,07;0,41622266;0,407707406;1665,948373;55798,16658;1,162439546;1,658123166;169,5346705;0,840596114;0,979191245;5,148336829;79,29679908;1522,236102;0,909723047;Okay
WX1605;02.08.2023;1,385714362;0,07;0,30056277;0,581235028;1875,0013;55156,07381;1,046576324;1,211145406;164,0463129;0,923508741;0,990945495;5,025577085;78,97659894;3239,787367;0,877532708;Okay
WX1606;05.08.2023;0,093378596;0,06;0,553987812;0,515017485;1705,980657;55357,89027;0,721793813;1,958234316;152,6220852;0,752233949;0,970538354;5,15808987;79,51200647;-694,3971914;0,82477235;Okay
WX1607;04.08.2023;0,370786796;0,05;0,388850495;0,578901221;1725,123405;55435,73803;1,031246542;1,206510751;176,7770165;0,970836121;0,963580975;5,197534487;82,1305679;297,4125816;0,85250642;Okay
WX1608;03.08.2023;1,564271427;0,07;0,402851678;0,100770948;1707,225172;55875,97014;0,767952328;1,251161819;165,9111253;0,740721051;0,998649321;5,061014667;78,24024592;965,0615717;0,827140144;Okay
WX1609;04.08.2023;0,81745258;0,06;0,555100783;0,202002894;1761,507203;55476,36336;1,279239097;1,510096609;153,3968946;0,943836419;0,986289543;5,039840931;79,07576031;-786,4508872;0,887831493;Okay
WX1610;02.08.2023;0,643528596;0,08;0,4570115;0,513696148;1714,368637;55511,95541;0,911543887;1,495972574;164,3045484;0,819608254;0,968736475;5,005507753;81,53622989;1718,426618;0,891951695;Okay
WX1611;06.08.2023;0,205294064;0,06;0,521759958;0,283732883;1893,715601;55254,62476;1,002048896;1,032627836;153,1143365;0,749245174;0,984987334;5,038724916;78,93545124;746,335916;0,902438339;Okay
WX1612;04.08.2023;0,728907257;0,07;0,546058266;0,161053724;1555,071411;55668,54298;0,903243295;1,743779127;161,2101376;0,960860919;0,972467998;5,119727876;80,28818156;1617,871285;0,903848888;Okay
WX1613;01.08.2023;1,840861342;0,08;0,660470015;0,274160868;1505,639487;55025,6624;0,980256036;1,096454063;153,5486726;0,919701079;0,987643098;5,169200157;80,09516776;1674,813589;0,842270455;Okay
WX1614;02.08.2023;0,383178268;0,07;0,519857367;0,723887647;1719,150259;55964,4399;1,275076517;1,054035329;157,8649174;0,768885556;0,975866044;5,001000911;83,29106523;658,9187898;0,908401;Okay
WX1615;06.08.2023;0,006766459;0,06;0,445038535;0,533355274;1821,144942;55498,12028;0,856316019;1,507161781;174,341349;0,899566898;0,978460231;5,126137403;82,60056687;2441,009153;0,850537756;Okay
WX1616;03.08.2023;1,380177818;0,07;0,492492176;0,252061507;1772,242227;55061,81325;1,13084906;1,048247831;156,9781186;0,746784392;0,980104893;5,029196814;81,11772667;717,6018001;0,911263975;Okay
WX1617;06.08.2023;4,497729627;0,07;0,442213139;0,112782698;1904,348344;55559,17045;1,153172371;1,20067481;169,1391571;0,992656384;0,993271798;5,159823139;80,16495284;2843,392039;0,878300636;Okay
WX1618;07.08.2023;1,166880563;0,07;0,687975458;0,386076475;1576,556344;55513,98217;0,814366052;1,390948299;156,9099439;0,864568599;0,994794523;5,043597248;79,69918661;2494,300835;0,894592914;Okay
WX1619;01.08.2023;0,159680723;0,05;0,537223359;0,385975673;1791,472678;55240,70249;1,137488755;1,603116816;168,4850573;0,745119275;0,976612288;5,013393366;77,56720513;-773,6817687;0,908857602;Okay
WX1620;02.08.2023;0,483426424;0,07;0,558466768;0,688100167;1842,664498;55208,80961;1,088796688;1,7827465;172,3257597;0,719835571;0,965458171;5,196116043;81,59584925;571,7777765;0,81238699;Okay
WX1621;03.08.2023;2,527802494;0,05;0,635250191;0,835548945;1883,066863;55270,76583;0,874625321;1,289550949;153,0987402;0,888778593;0,972943919;5,092963192;80,43831708;1740,113562;0,847454594;Okay
WX1622;01.08.2023;0,330881874;0,05;0,415235031;0,397611247;1721,991614;55129,73201;1,01361295;1,471182632;175,4328458;0,893390659;0,986295761;5,075428056;82,48409776;931,5871653;0,913008649;Okay
WX1623;06.08.2023;1,169647479;0,07;0,357351129;0,650506145;1652,504675;55531,4224;1,053990215;1,954082554;177,4099397;0,993677821;0,967832136;5,115113072;83,07173877;1159,567782;0,860170087;Okay
WX1624;01.08.2023;0,644109472;0,05;0,497725922;0,60792443;1901,251718;55878,93597;1,201932484;1,390214708;161,1708315;0,849018459;1,000577109;5,111158141;80,806083;1004,078793;0,893885299;Okay
WX1625;02.08.2023;0,291245731;0,07;0,357632118;0,437664228;1832,417872;55923,12759;0,774895927;1,709647634;176,3263104;0,801747093;0,963759599;5,009186363;79,25562211;-459,2763984;0,911176995;Okay
WX1626;05.08.2023;2,098531168;0,08;0,458889441;0,152712064;1697,754453;55952,98706;1,283185665;1,271363459;153,4831277;0,91303248;0,969937621;5,069185982;81,08551385;3173,752031;0,892550291;Okay
WX1627;01.08.2023;1,697528622;0,08;0,282108719;0,478771601;1773,489745;55600,37419;1,161494463;1,62321419;162,7629232;0,940690148;0,963739329;5,122231862;81,77412853;1248,375995;0,836671986;Okay
WX1628;07.08.2023;1,354375313;0,07;0,364831796;0,383310845;1617,00229;55621,54906;1,020985706;1,804730222;154,8335417;0,90594121;0,982916544;5,188861746;80,33972976;1080,508166;0,871932668;Okay
WX1629;01.08.2023;0,337035188;0,06;0,622293002;0,540155509;1758,233587;55310,51676;1,165737039;1,914224617;178,8373747;0,922995489;0,971562738;5,130447256;78,11236821;1180,734943;0,817693918;Okay
WX1630;06.08.2023;0,128727797;0,06;0,540463688;0,200317663;1726,812476;55885,34557;1,139896626;1,937520482;173,2289125;0,907692604;0,982989231;5,033846231;79,83820503;1953,275134;0,835310985;Okay
WX1631;06.08.2023;1,07299709;0,06;0,679765148;0,679391842;1516,474636;55488,14554;0,976077747;1,302033244;168,6001026;0,752133622;0,984036632;5,001936051;80,52200234;846,5563604;0,813364635;Okay
WX1632;03.08.2023;1,008392802;0,06;0,496886193;0,730200347;1863,61409;55279,30863;0,901630814;1,200880948;152,1346205;0,943182804;0,985466872;5,157268558;78,60014993;730,7600961;0,879961451;Okay
WX1633;06.08.2023;0,260911501;0,06;0,493046779;0,410769313;1705,880745;55965,66786;1,293161648;1,814038778;154,9737774;0,887698336;0,967648573;5,166464749;80,99698225;-359,9631686;0,823742648;Okay
WX1634;04.08.2023;0,072363095;0,07;0,521547462;0,240220689;1701,489361;55705,37815;1,230628843;1,629615845;160,5159364;0,817457183;0,976767401;5,036664792;77,44773929;267,5675467;0,817733944;Okay
WX1635;02.08.2023;0,105189956;0,06;0,858868128;0,598862409;1619,040542;55464,65145;1,270552514;1,414470863;156,8329048;0,898930522;0,996246764;5,064197398;80,58108782;1081,226623;0,89623706;Okay
WX1636;02.08.2023;6,162065874;0,06;0,605260474;0,864649574;1582,482792;55068,63683;0,729082826;1,03627424;159,3333869;0,954022403;0,970209693;5,157189404;79,16137305;996,1258103;0,861284781;Okay
WX1637;05.08.2023;1,913190389;0,07;0,415939539;0,660402536;1622,376166;55140,16161;1,189135515;1,307717231;179,0524461;0,958674965;0,973103048;5,136766368;78,80229621;1566,516537;0,888219437;Okay
WX1638;05.08.2023;3,188607376;0,06;0,540734215;0,198785787;1772,991811;55196,47669;1,23473655;1,111344251;174,0488501;0,800143121;0,977789488;5,026439695;81,05555838;913,4470708;0,856664102;Okay
WX1639;02.08.2023;0,271226227;0,06;0,515256572;0,417776079;1541,012677;55902,84076;0,986135501;1,49196127;152,0997568;0,735420827;0,983282707;5,132705714;80,44094067;3560,146101;0,844169673;Okay
WX1640;07.08.2023;4,041489014;0,05;0,572090502;0,832295078;1639,803037;55971,58879;1,234561134;1,827399304;151,6823094;0,766979798;0,973471529;5,141825991;76,37777644;2142,27175;0,87298717;Okay
WX1641;05.08.2023;0,192392647;0,07;0,687322001;0,607538094;1911,070927;55266,97874;0,760526982;1,312594801;151,3750703;0,882077301;0,982326484;5,197783463;78,33210625;895,4311994;0,907294925;Not Okay
WX1642;03.08.2023;0,889347278;0,07;0,558777558;0,217721757;1614,042002;55498,31501;0,736284688;1,357594469;171,5848528;0,854955104;0,982521119;5,178527566;82,03379741;-196,0398146;0,886521186;Okay
WX1643;06.08.2023;2,212710438;0,07;0,462924066;0,67967376;1905,995106;55791,88531;0,87493523;1,783186983;165,4094324;0,848282683;0,988466722;5,007280652;76,46339475;1182,314974;0,862453332;Okay
WX1644;02.08.2023;0,538100538;0,06;0,686434892;0,382815031;1544,020522;55384,63752;0,715745489;1,456079808;154,4396314;0,790999621;0,987955081;5,02132905;81,29201942;1771,397399;0,823087059;Okay
WX1645;05.08.2023;0,691358849;0,07;0,36941267;0,491627514;1833,473763;55492,37728;1,110393271;1,668187713;178,1894775;0,722702904;0,963238493;5,080590648;76,79716208;-368,7038634;0,824532926;Okay
WX1646;02.08.2023;0,1714727;0,07;0,472884067;0,432037249;1684,690032;55887,62352;1,256181569;1,188625088;156,0242328;0,790295857;0,983203839;5,064107907;77,60921639;1684,263731;0,910166846;Okay
WX1647;04.08.2023;0,163949018;0,06;0,590145856;0,680557283;1581,823114;55207,51105;0,877034052;1,250941471;171,656268;0,907569586;0,97521381;5,020942229;79,6446817;331,169514;0,839993978;Okay
WX1648;01.08.2023;1,208060526;0,06;0,420949728;0,274324906;1830,717446;55993,85246;1,095762884;1,634984188;179,954927;0,88659675;0,965768148;5,15189495;80,65132722;649,049235;0,901585369;Okay
WX1649;06.08.2023;1,406961871;0,07;0,494822476;0,410695824;1502,931932;55456,30618;0,98082913;1,111944829;179,7162149;0,782987527;0,99227907;5,058463757;83,07502901;917,2188581;0,906514554;Okay
WX1650;02.08.2023;1,877594644;0,06;0,429867666;0,695636575;1645,798887;55258,30295;0,853034317;1,175269214;168,5801251;0,93157593;0,966991158;5,169543982;79,10028296;958,9844309;0,876629072;Okay
WX1651;01.08.2023;1,016835065;0,07;0,496166048;0,663826235;1754,04008;55892,49392;1,251137515;1,317615679;154,5930476;0,987700979;0,963668;5,070698004;80,06085396;699,0577803;0,846672732;Okay
WX1652;05.08.2023;1,297223289;0,06;0,430040103;0,261395421;1597,007503;55076,50402;1,274747487;1,180459866;179,7843561;0,775767695;0,973521818;5,148947517;80,5162815;1953,494241;0,865604975;Okay
WX1653;01.08.2023;0,017011827;0,07;0,507904477;0,380531151;1639,664026;55642,31922;0,780852861;1,97545021;171,8020102;0,936002277;0,977610922;5,042059899;79,03492493;980,4402301;0,804505539;Okay
WX1654;06.08.2023;0,221176164;0,06;0,467037748;0,11149122;1538,410413;55061,68921;1,160183241;1,256133469;174,8077333;0,935931305;0,975245688;5,094183105;80,43383898;-319,3799139;0,800183912;Okay
WX1655;02.08.2023;5,242548619;0,06;0,632724127;0,524138016;1858,349178;55946,19261;0,81329011;1,954595508;179,4404554;0,860331224;1,004463532;5,11081904;79,40092332;1506,901595;0,838653728;Okay
WX1656;04.08.2023;0,098795224;0,06;0,538549962;0,324753122;1677,309865;55639,71942;0,992934002;1,84637721;156,0960543;0,703008233;0,976320935;5,089441752;81,36169517;1809,402303;0,88323235;Okay
WX1657;07.08.2023;1,419568287;0,08;0,573812979;0,109492733;1561,023957;55397,97061;0,916590385;1,332615182;159,6658807;0,788278552;0,968046438;5,155565551;81,37814907;2453,825436;0,879333157;Okay
WX1658;05.08.2023;0,242106296;0,07;0,514431021;0,439764005;1583,619485;55424,40304;0,846393146;1,548802091;157,3779144;0,711734711;0,985731237;5,132419013;80,19843023;493,8796085;0,831620307;Okay
WX1659;02.08.2023;1,576643099;0,07;0,456557814;0,841495769;1615,570098;55165,13657;1,105485345;1,33796528;179,7286295;0,822593314;0,96323746;5,116408079;79,27994039;721,9523368;0,911076837;Okay
WX1660;06.08.2023;1,530178586;0,07;0,533480064;0,838720933;1596,37592;55360,00811;1,213237711;1,703104991;169,6339143;0,870702047;0,964228839;5,046285552;78,69736782;882,2718988;0,842651341;Okay
WX1661;05.08.2023;0,333541265;0,05;0,520279281;0,397682283;1711,388829;55903,79897;1,168701963;1,362053171;159,3172495;0,831307936;0,991759839;5,104951851;81,82683219;827,0866871;0,858379416;Okay
WX1662;03.08.2023;0,392762559;0,07;0,257858736;0,459342305;1880,191632;55805,37496;1,133370244;1,466326058;161,1102569;0,908191102;0,992607403;5,140728273;81,28036868;1441,084632;0,850073132;Okay
WX1663;01.08.2023;1,329433106;0,06;0,503355306;0,294145171;1577,244339;55661,48213;0,739754279;1,718847632;163,6221131;0,770535532;0,968181517;5,188435049;80,47739373;1941,350447;0,810275361;Okay
WX1664;07.08.2023;0,618046724;0,06;0,567196166;0,154646222;1690,447514;55967,78218;0,75845613;1,416441365;163,1584636;0,723411371;1,003603486;5,027733576;80,28774978;-1248,900934;0,885703924;Okay
WX1665;06.08.2023;0,270439539;0,05;0,428390092;0,655141346;1778,850385;55573,43668;0,978897779;1,689352962;155,2069415;0,750679952;0,974719294;5,17332006;81,46650272;299,0271837;0,907934759;Okay
WX1666;03.08.2023;1,644466857;0,05;0,586752049;0,740042165;1577,193551;55176,27813;1,033457801;1,370226409;175,694594;0,780200139;0,966490186;5,024088142;78,85883441;1965,746829;0,830164927;Okay
WX1667;02.08.2023;0,209262892;0,05;0,535559169;0,804083713;1564,676687;55713,61515;1,134031757;1,399366169;173,1717351;0,772987226;0,984438618;5,136524714;83,9589806;1391,763015;0,846000754;Okay
WX1668;04.08.2023;2,419338102;0,05;0,460321881;0,848229833;1565,252346;55591,91498;0,913513471;1,321366227;177,4087701;0,854023902;0,975446662;5,128216304;82,36881901;329,396459;0,828604316;Okay
WX1669;05.08.2023;0,903656533;0,05;0,554190335;0,832770693;1870,433265;55436,54707;0,713755686;1,989433145;165,7655456;0,969430736;0,973148495;5,17493597;80,57221208;1934,34175;0,878311525;Okay
WX1670;01.08.2023;0,139643331;0,07;0,463140798;0,121906739;1798,731484;55146,98168;0,721660823;1,504901897;170,1593256;0,806962096;0,971109225;5,011851857;80,96302457;1489,985748;0,914388388;Okay
WX1671;05.08.2023;1,480508236;0,06;0,527679814;0,882475927;1641,274887;55677,65903;1,212898334;1,222000007;172,6193839;0,725313857;0,971397041;5,177073875;80,26943229;1008,858642;0,8318316;Okay
WX1672;07.08.2023;0,915283782;0,06;0,474007839;0,403601617;1879,075712;55444,06584;0,777131565;1,567138675;167,8288295;0,945992595;0,985609999;5,065320947;78,50378484;-408,1102266;0,863285279;Okay
WX1673;02.08.2023;0,442379862;0,07;0,554900525;0,808886148;1900,489194;55578,63343;1,262136289;1,469017003;171,1241409;0,704849837;0,987219474;5,096005065;80,03143749;1947,417809;0,912459459;Not Okay
WX1674;05.08.2023;0,686393787;0,05;0,634682474;0,45260816;1667,274992;55315,40229;0,899576799;1,778886888;166,0213412;0,854658749;0,980187037;5,171433896;80,53921056;-378,7537374;0,802241118;Okay
WX1675;01.08.2023;0,442878884;0,08;0,456388105;0,437752409;1714,387977;55155,72757;1,050191839;1,935769371;161,983288;0,942715964;0,993947104;5,109481461;79,92756047;1283,62921;0,862990539;Okay
WX1676;02.08.2023;0,381503053;0,07;0,590222683;0,108952491;1650,39555;55359,90753;0,80117092;1,110735113;179,4865705;0,869932491;0,977089567;5,067854407;78,63709368;358,8350105;0,88147381;Okay
WX1677;05.08.2023;0,223322974;0,06;0,470103773;0,141953158;1595,573446;55852,10483;0,972422484;1,981206322;164,3261686;0,979048881;0,985753067;5,155893085;80,230165;3338,94223;0,910553447;Okay
WX1678;04.08.2023;0,563275153;0,05;0,470887746;0,637023252;1827,604153;55159,56593;1,225485578;1,164908977;175,1372543;0,708995202;0,991274847;5,013406802;77,1888361;636,1830057;0,902126271;Okay
WX1679;06.08.2023;0,361249018;0,05;0,460473553;0,850112486;1772,606322;55471,2333;1,290479635;1,273306031;167,9409939;0,982541242;0,993029882;5,133919648;79,97147846;-427,3922155;0,883856368;Okay
WX1680;02.08.2023;1,437781334;0,06;0,33119933;0,279520213;1654,093963;55297,60844;1,159925705;1,775366192;158,1706664;0,924913921;0,973278898;5,000320711;82,54676134;943,0560003;0,909992323;Okay
WX1681;06.08.2023;1,439528852;0,05;0,550035632;0,175135224;1506,039593;55962,33224;1,158770555;1,155451516;153,3870526;0,798266579;0,979121295;5,007780716;80,56137685;2183,880296;0,811434209;Okay
WX1682;02.08.2023;0,871043069;0,06;0,528404651;0,271085626;1820,742826;55084,67353;1,2311875;1,817497795;177,451512;0,888298361;0,98169658;5,19245468;79,21512239;2268,765363;0,894072953;Okay
WX1683;04.08.2023;1,881035065;0,05;0,516295039;0,269855877;1700,496;55245,34898;0,84693592;1,673489657;160,1187238;0,86859496;1,005343727;5,094829606;80,60645214;518,0401398;0,880864056;Okay
WX1684;06.08.2023;2,30123745;0,07;0,655452041;0,334508483;1530,695837;55449,55674;1,141760018;1,805291171;158,8600702;0,973140441;0,980398233;5,011921533;78,57578024;1862,875466;0,896009495;Okay
WX1685;03.08.2023;1,083680836;0,05;0,666462113;0,175794774;1552,290999;55247,27811;1,035001873;1,563431749;172,4164411;0,823842147;0,96445917;5,177943913;78,74915208;1451,245602;0,830284403;Okay
WX1686;01.08.2023;1,205982177;0,07;0,630794806;0,28842137;1763,918707;55706,59275;0,857009406;1,984145253;169,3794568;0,729844594;0,99761318;5,023958335;77,38212596;-909,436575;0,902856634;Not Okay
WX1687;03.08.2023;0,415650412;0,06;0,47646716;0,837019867;1729,459589;55370,88513;0,733283653;1,592937332;169,8205981;0,720608208;0,973289853;5,006995306;78,93015592;110,458289;0,902977821;Okay
WX1688;05.08.2023;2,815687496;0,07;0,471394758;0,81217539;1601,000873;55780,77693;0,820492271;1,395544743;153,9519402;0,824097153;0,980658707;5,07852397;80,18603103;-269,0341294;0,800562967;Okay
WX1689;04.08.2023;0,030629782;0,06;0,398184265;0,353043473;1558,7493;55551,27345;1,090114074;1,966443605;157,4431608;0,995706098;0,966318036;5,032610245;79,70603655;1527,10918;0,837321373;Okay
WX1690;03.08.2023;0,535793971;0,07;0,506183677;0,897514766;1871,588396;55426,82401;1,041908488;1,073636399;164,8750443;0,885668031;0,982294162;5,015317445;80,88472065;243,1383795;0,836378811;Okay
WX1691;02.08.2023;1,599270643;0,06;0,500825337;0,338682486;1556,6441;55364,87612;0,741562515;1,514644536;176,0636228;0,922542531;0,989004949;5,045062316;79,00853405;1117,757769;0,872811552;Okay
WX1692;05.08.2023;0,104348633;0,07;0,55384449;0,677463855;1535,984011;55222,01867;1,037387099;1,632084038;162,7618659;0,988750584;0,969600268;5,012350211;79,83299322;2136,906015;0,904346646;Okay
WX1693;05.08.2023;0,252904632;0,05;0,393115359;0,615207058;1760,375587;55252,55839;0,934389591;1,345417673;154,2542478;0,898937753;0,99062107;5,07707813;79,28764647;1875,044776;0,801831958;Okay
